Open,Close,High,Low,Volume,Date
0,19371,19420.7,19369,,10/12/21
0,19421,19425,18870,,10/11/21
0,18865,18880,18860,,10/08/21
0,18239,18241,18097.5,,10/07/21
0,18094,18096,17800,,10/06/21
0,17797.5,18125.7,17797.5,,10/05/21
0,18140,18141,18119,,10/04/21
0,18123.5,18180.75,18122.5,,10/01/21
0,18177.5,18181,18177.5,,09/30/21
0,18626,18626,18605,,09/29/21
0,18611,18621,18600,,09/28/21
0,18900,18911,18899,,09/27/21
0,19170,19181,19169,,09/24/21
0,19231.5,19236,19231.5,,09/23/21
0,19078.5,19081,19076.5,,09/22/21
0,18907.5,18911,18905,,09/21/21
0,19075,19081,19074,,09/20/21
0,19745,20061,19745,,09/17/21
0,19530,19531,19525,,09/16/21
0,19844,19851,19844,,09/15/21
0,19636.5,19641,19630,,09/14/21
0,19926.5,19950,19926.5,,09/13/21
0,20375,20376,20361.5,,09/10/21
0,20234,20241,20230,,09/09/21
0,19726,19730,19720,,09/08/21
0,19549,19556,19485,,09/07/21
0,19636,19641,19630,,09/06/21
0,19493,19495,19400,,09/03/21
0,19366,19366,19319,,09/02/21
0,19541,19542,19540,,09/01/21
0,19513,19514,19512,,08/31/21
0,18914,18915,18913,,08/27/21
0,18868,18869,18867,,08/26/21
0,19225,19226,19224,,08/25/21
0,19065,19066,19064,,08/24/21
0,18896,18896,18894,,08/23/21
0,18569,18570,18568,,08/20/21
0,18476,18477,18475,,08/19/21
0,19019,19021,19018,,08/18/21
0,19470,19471,19469,,08/17/21
0,19505,19506,19504,,08/16/21
0,19651,19652,19649,,08/13/21
0,19540,19542,19539,,08/12/21
0,18885,18886,18884,,08/11/21
0,18718,18719,18717,,08/10/21
0,18748,18749,18747,,08/09/21
0,19533,19534,19532,,08/06/21
0,19279,19280,19278,,08/05/21
0,19448,19449,19447,,08/04/21
0,19324,19325,19323,,08/03/21
0,19726,19726,19724,,08/02/21
0,19546,19893,19546,,07/30/21
0,19769,19770,19768,,07/29/21
0,19584,19584,19582,,07/28/21
0,19369,19369,19367,,07/27/21
0,19483,19484,19481,,07/26/21
0,19267.5,19268,19266,,07/23/21
0,18870,18872,18869,,07/22/21
0,18382,18383,18381,,07/21/21
0,18570,18572,18569,,07/20/21
0,18867,18867,18865,,07/19/21
0,18896,18896,18894,,07/16/21
0,18697,18697,18694,,07/15/21
0,18689,18690,18688,,07/14/21
0,18785,18786,18784,,07/13/21
0,18566,18567,18565,,07/12/21
0,18673,18674,18672,,07/09/21
0,18180,18181,18179,,07/08/21
0,18309,18310,18308,,07/07/21
0,18541,18542,18540,,07/06/21
0,18370,18371,18369,,07/05/21
0,18141,18142,18140,,07/02/21
0,18082,18083,18081,,07/01/21
0,18211,18451,18211,,06/30/21
0,18214,18214,18212,,06/29/21
0,18359,18359,18357,,06/28/21
0,18612,18612,18610,,06/25/21
0,18191,18193,18191,,06/24/21
0,17867,17868,17866,,06/23/21
0,17701,17702,17700,,06/22/21
0,17310,17311,17309,,06/21/21
0,17320,17321,17318,,06/18/21
0,17288,17288,17285,,06/17/21
0,17484,17484,17482,,06/16/21
0,17909,17910,17908,,06/15/21
0,18276,18277,18275,,06/14/21
0,18302,18304,18301,,06/11/21
0,17784,17784,17782,,06/10/21
0,18089,18089,18087,,06/09/21
0,17828,17829,17827,,06/08/21
0,17625,17626,17624,,06/07/21
0,17922,17923,17921,,06/04/21
0,17862.5,17946,17862.5,,06/03/21
0,18133,18134,18132,,06/02/21
0,18147,18148,18146,,06/01/21
0,17811,17812,17810,,05/28/21
0,17364,17365,17363,,05/27/21
0,17168,17169,17167,,05/26/21
0,17125,17126,17124,,05/25/21
0,16780,16781,16779,,05/24/21
0,17047,17048,17046,,05/21/21
0,17326,17327,17325,,05/20/21
0,17680,17681,17679,,05/19/21
0,18120.5,18120.5,18120.5,,05/18/21
0,17724,17724,17722,,05/17/21
0,17404,17405,17403,,05/14/21
0,17180,17181,17179,,05/13/21
0,17943,17943,17943,,05/12/21
0,17942.5,17944,17942,,05/11/21
0,18070,18071,18069,,05/10/21
0,17943,17943,17943,,05/07/21
0,17943,17944,17942,,05/06/21
0,17984,17986,17984,,05/05/21
0,17861,17862,17860,,05/04/21
0,17477,17478,17476,,04/30/21
0,17433,17434,17432,,04/29/21
0,16909,17224,16909,,04/28/21
0,16914,16915,16913,,04/27/21
0,16449,16450,16448,,04/26/21
0,16150,16151,16149,,04/23/21
0,16009,16010,16008,,04/22/21
0,16085,16087,16084,,04/21/21
0,16143,16145,16143,,04/20/21
0,16064,16064,16062,,04/19/21
0,16411.5,16412,16410,,04/16/21
0,16050,16050,16048,,04/15/21
0,16205,16206,16204,,04/14/21
0,16174,16174,16172,,04/13/21
0,16221,16221,16219,,04/12/21
0,16629,16630,16628,,04/09/21
0,16783.25,16783.25,16777,,04/08/21
0,16520,16521,16519,,04/06/21
0,16001,16002,16000,,04/01/21
0,16097,16099,16097,,03/31/21
0,15896.44,16328,15896.44,,03/30/21
0,16260,16260,16258,,03/29/21
0,16255,16256,16254,,03/26/21
0,15984,15986,15983,,03/25/21
0,16133,16135,16132,,03/24/21
0,16526,16527,16525,,03/23/21
0,16425,16426,16424,,03/22/21
0,16121,16122,16120,,03/19/21
0,15999,16000,15998,,03/18/21
0,15989,15989,15987,,03/17/21
0,16117.75,16117.75,16117.75,,03/16/21
0,16167,16168,16166,,03/15/21
0,16157,16159,16157,,03/12/21
0,16433,16435,16433,,03/11/21
0,16040,16041,16039,,03/10/21
0,15839,15839,15839,,03/09/21
0,16115,16116,16114,,03/08/21
0,16349,16350,16348,,03/05/21
0,16144,16145,16143,,03/04/21
0,17802,17803,17801,,03/03/21
0,18581,18581,18579,,03/02/21
0,18655,18656,18654,,03/01/21
0,18607,18608,18606,,02/26/21
0,19568,19570,19567,,02/25/21
0,19353,19353,19351,,02/24/21
0,19226,19228,19225,,02/23/21
0,19690,19691,19688,,02/22/21
0,19496,19497,19495,,02/19/21
0,18966,18967,18965,,02/18/21
0,18704,18705,18703,,02/17/21
0,18586.5,18586.5,18586.5,,02/16/21
0,18612,18614,18611,,02/15/21
0,18363,18364,18362,,02/12/21
0,18599,18600,18598,,02/11/21
0,18484,18485,18483,,02/10/21
0,18338,18339,18337,,02/09/21
0,18067,18068,18065,,02/08/21
0,17955,17955,17952,,02/05/21
0,17535,17536,17534,,02/04/21
0,17623,17624,17621,,02/03/21
0,17756,17757,17755,,02/02/21
0,17807,17808,17806,,02/01/21
0,17728,17728,17726,,01/29/21
0,17663,17663,17661,,01/28/21
0,17818,17819,17817,,01/27/21
0,18142,18143,18141,,01/26/21
0,18203.67,18241,18203.67,,01/25/21
0,17906,17907,17905,,01/22/21
0,18370,18371,18369,,01/21/21
0,18055,18056,18054,,01/20/21
0,18075,18076,18074,,01/19/21
0,18056,18057,18055,,01/18/21
0,17969,17971,17969,,01/15/21
0,17951,17952,17950,,01/14/21
0,17674,17676,17674,,01/13/21
0,17164,17164,17164,,01/12/21
0,17164,17165,17163,,01/11/21
0,17891,17891,17889,,01/08/21
0,17929,17930,17928,,01/07/21
0,17796,17797,17794,,01/06/21
0,17517,17518,17516,,01/05/21
0,17344,17345,17343,,01/04/21
0,16540,16541,16538,,12/31/20
0,16775,16776,16774,,12/30/20
0,17003,17004,17002,,12/29/20
0,16951,17012,16950,,12/24/20
0,16691,16692,16690,,12/23/20
0,16913,16914,16912,,12/22/20
0,17342,17343,17341,,12/21/20
0,17551,17552,17550,,12/18/20
0,17520,17521,17519,,12/17/20
0,17355,17356,17354,,12/16/20
0,17650,17651,17649,,12/15/20
0,17594,17595,17593,,12/14/20
0,17192,17193,17191,,12/11/20
0,16807,16808,16806,,12/10/20
0,16475,16476,16474,,12/09/20
0,16390,16391,16389,,12/08/20
0,16290,16291,16289,,12/07/20
0,16020,16021,16019,,12/04/20
0,15937,15938,15936,,12/03/20
0,15850,15851,15849,,12/02/20
0,16103,16103,16101,,12/01/20
0,16343,16344,16342,,11/30/20
0,16373,16374,16372,,11/27/20
0,16055,16056,16054,,11/26/20
0,15975,15976,15974,,11/25/20
0,16007,16008,16006,,11/24/20
0,16017,16018,16016,,11/23/20
0,15870,15871,15869,,11/20/20
0,15690,15691,15689,,11/19/20
0,15745,15746,15744,,11/18/20
0,16031,16031,16029,,11/16/20
0,15815,15816,15814,,11/13/20
0,15874,15875,15873,,11/12/20
0,15710.25,15863,15710.25,,11/09/20
0,15532,15533,15531,,11/06/20
0,15391,15451,15391,,11/05/20
0,15365,15365,15365,,11/04/20
0,15365,15366,15322,,11/03/20
0,15113,15114,15112,,11/02/20
0,15256,15257,15255,,10/30/20
0,15394,15394,15392,,10/29/20
0,15819,15820,15818,,10/28/20
0,15602,15602,15601,,10/27/20
0,15397,15398,15396,,10/26/20
0,15768,15769,15767,,10/23/20
0,15706,15708,15706,,10/22/20
0,16064,16065,16063,,10/21/20
0,15792,15792,15790,,10/20/20
0,15652,15654,15652,,10/19/20
0,15602,15604,15602,,10/16/20
0,15353,15354,15351,,10/15/20
0,15105,15106,15104,,10/14/20
0,15199,15199,15190,,10/13/20
0,15216,15218,15216,,10/12/20
0,14990,14991,14988,,10/09/20
0,14570,14570,14570,,10/08/20
0,14570,14571,14569,,10/07/20
0,14642,14644,14642,,10/06/20
0,14359,14361,14359,,10/05/20
0,14271,14272,14269,,10/02/20
0,14430,14431,14428,,10/01/20
0,14385,14386,14384,,09/30/20
0,14470,14471,14469,,09/29/20
0,14415,14417,14415,,09/28/20
0,14285,14286,14284,,09/25/20
0,14179,14180,14178,,09/24/20
0,14365,14366,14364,,09/23/20
0,14554,14555,14553,,09/22/20
0,14692,14692,14690,,09/21/20
0,14908,14909,14906,,09/18/20
0,14895,14896,14894,,09/17/20
0,15159,15161,15159,,09/16/20
0,15229.5,15229.5,15229.5,,09/15/20
0,15089,15140,15089,,09/14/20
0,14935,14936,14934,,09/11/20
0,14747,14749,14747,,09/10/20
0,14822,14822,14820,,09/09/20
0,15115,15115,15115,,09/08/20
0,15185,15186,15184,,09/07/20
0,15210,15211,15209,,09/04/20
0,15135,15136,15134,,09/03/20
0,15658,15659,15657,,09/02/20
0,15660,15696,15659,,09/01/20
0,15414,15415,15412,,08/28/20
0,15034,15034,15034,,08/27/20
0,15034,15035,15033,,08/26/20
0,14880,14881,14879,,08/25/20
0,14862,14863,14861,,08/24/20
0,14562,14563,14561,,08/21/20
0,14620,14620,14620,,08/20/20
0,14706,14706,14704,,08/19/20
0,14601,14603,14601,,08/18/20
0,14541.5,14549,14541.5,,08/17/20
0,14234,14236,14234,,08/14/20
0,14106,14107,14105,,08/13/20
0,14167,14168,14166,,08/12/20
0,14153,14154,14152,,08/11/20
0,14146,14147,14145,,08/10/20
0,14334,14336,14334,,08/07/20
0,14380,14382,14380,,08/06/20
0,14250,14251,14249,,08/05/20
0,13887,13889,13887,,08/04/20
0,13682,13684,13682,,08/03/20
0,13756,13757,13755,,07/31/20
0,13716,13717,13715,,07/30/20
0,13762,13763,13761,,07/29/20
0,13470,13471,13469,,07/28/20
0,13718,13719,13717,,07/27/20
0,13430,13431,13429,,07/24/20
0,13460,13461,13459,,07/23/20
0,13215,13216,13214,,07/22/20
0,13315,13316,13314,,07/21/20
0,13161,13163,13161,,07/20/20
0,13281,13282,13280,,07/17/20
0,13254,13254,13252,,07/16/20
0,13512,13513,13511,,07/15/20
0,13545,13545,13545,,07/14/20
0,13482,13483,13481,,07/13/20
0,13070,13071,13069,,07/10/20
0,13425,13426,13424,,07/09/20
0,13414,13416,13414,,07/08/20
0,13232,13232,13230,,07/07/20
0,13242,13243,13241,,07/06/20
0,13040,13041,13039,,07/03/20
0,12823,12824,12822,,07/02/20
0,12555,12556,12554,,07/01/20
0,12789,12791,12789,,06/30/20
0,12684,12685,12683,,06/29/20
0,12709,12710,12708,,06/26/20
0,12386,12387,12385,,06/25/20
0,12510,12511,12509,,06/24/20
0,12540,12542,12540,,06/23/20
0,12624,12626,12624,,06/22/20
0,12855,12856,12854,,06/19/20
0,12760,12761,12759,,06/18/20
0,12900,12901,12899,,06/17/20
0,12887,12887,12887,,06/16/20
0,12503,12504,12502,,06/15/20
0,12734,12734,12732,,06/12/20
0,12615,12616,12614,,06/11/20
0,12882,12882,12880,,06/10/20
0,12804,12805,12803,,06/09/20
0,12943,12944,12942,,06/08/20
0,12784,12786,12784,,06/05/20
0,12607,12609,12607,,06/04/20
0,12813,12813,12811,,06/03/20
0,12680,12681,12679,,06/02/20
0,12418,12419,12417,,06/01/20
0,12120,12121,12119,,05/29/20
0,12134,12134,12132,,05/28/20
0,12145,12145,12143,,05/27/20
0,12260,12261,12259,,05/26/20
0,12124,12125,12123,,05/22/20
0,12762,12763,12761,,05/21/20
0,12335,12336,12334,,05/20/20
0,12260,12260,12260,,05/19/20
0,11949,11951,11949,,05/18/20
0,11807,11808,11806,,05/15/20
0,12084,12085,12083,,05/14/20
0,12200,12201,12199,,05/13/20
0,12275,12276,12274,,05/12/20
0,12247,12247,12247,,05/11/20
0,12247,12248,12246,,05/07/20
0,12200,12200,12198,,05/06/20
0,11805,11806,11804,,05/05/20
0,11852,11854,11852,,05/01/20
0,12134,12135,12133,,04/30/20
0,12135,12136,12134,,04/29/20
0,12251,12252.5,12250,,04/28/20
0,12255,12257,12255,,04/27/20
0,12073,12074,12072,,04/24/20
0,12010,12011,12009,,04/23/20
0,11895,11896,11894,,04/22/20
0,12085,12193,12084,,04/21/20
0,12256,12256,12254,,04/20/20
0,11886,11888,11886,,04/17/20
0,11657,11658,11656,,04/16/20
0,11713,11713,11711,,04/15/20
0,11723,11724,11722,,04/14/20
0,11457,11458,11456,,04/09/20
0,11425,11426,11424,,04/08/20
0,11349,11351,11349,,04/07/20
0,11162,11164,11161,,04/06/20
0,11192,11193,11191,,04/03/20
0,11185,11186,11184,,04/02/20
0,11220,11221,11219,,04/01/20
0,11235,11236,11234,,03/31/20
0,11280,11281,11279,,03/30/20
0,11225,11226,11224,,03/27/20
0,11220,11222,11220,,03/26/20
0,11177,11177,11173,,03/25/20
0,11075,11076,11073,,03/24/20
0,11055,11056,11053,,03/23/20
0,11370,11370,11365,,03/20/20
0,11229,11235,11225,,03/19/20
0,11416.5,11420,11416.5,,03/18/20
0,11900,11900,11900,,03/17/20
0,11774,11775,11770,,03/16/20
0,12564,12565,11856.5,,03/13/20
0,11855,11860,11850,,03/12/20
0,12435,12435,12430,,03/11/20
0,12415,12415,12415,,03/10/20
0,12414,12415,12410,,03/09/20
0,12704,12706,12700,,03/06/20
0,12790,12791,12789,,03/05/20
0,12697.5,12700,12696.5,,03/04/20
0,12550,12555,12549,,03/03/20
0,12435,12441,12434,,03/02/20
0,12186,12186,12150,,02/28/20
0,12277.5,12280,12276.5,,02/27/20
0,12285,12295,12280,,02/26/20
0,12540,12540,12535.5,,02/25/20
0,12355,12370,12354,,02/24/20
0,12454,12454,12436.5,,02/21/20
0,12681.5,12685,12680,,02/20/20
0,12738,12738,12690,,02/19/20
0,12942.5,13070,12942.5,,02/18/20
0,13070,13070,13065,,02/17/20
0,13031,13035,13029,,02/14/20
0,13063.5,13065,13050,,02/13/20
0,13047.5,13049,13045,,02/12/20
0,13086.5,13100,13086.5,,02/11/20
0,12880,12880,12875,,02/10/20
0,12765,12766,12760,,02/07/20
0,13010,13011,13005,,02/06/20
0,13001.5,13005,12985,,02/05/20
0,12787.5,12831,12786.5,,02/04/20
0,12747.5,12755,12746.5,,02/03/20
0,12672.5,12680,12671.5,,01/31/20
0,12531.5,12535,12524,,01/30/20
0,12630,12630,12625,,01/29/20
0,12740,12750,12720,,01/28/20
0,12640,12641,12630,,01/27/20
0,12985,12989,12984,,01/24/20
0,13275.5,13300,13275.5,,01/23/20
0,13642.5,13646,13641.5,,01/22/20
0,13845,13845,13845,,01/21/20
0,13842.5,13845,13840,,01/20/20
0,13839,13840,13835,,01/17/20
0,14290,14290,14285,,01/16/20
0,13946.5,13950,13940,,01/15/20
0,13675,13681,13674,,01/14/20
0,14189,14190,14185,,01/13/20
0,14044,14046,14040,,01/10/20
0,14122.5,14125,14114,,01/09/20
0,13807.5,13810,13805,,01/08/20
0,13857.5,13861,13855,,01/07/20
0,13790,13795,13749,,01/06/20
0,13736.5,13739.5,13720,,01/03/20
0,14000,14000,14000,,01/02/20
0,13995,14000,13994,,12/31/19
0,14238,14238,14220,,12/30/19
0,13999,13999,13995,,12/27/19
0,14286.5,14289,14285,,12/24/19
0,14392.5,14400,14390,,12/23/19
0,14035,14035,14035,,12/20/19
0,14166,14166,14031.5,,12/19/19
0,13803.5,13850,13803.5,,12/18/19
0,14174,14174,14174,,12/17/19
0,14083.5,14090,14081.5,,12/16/19
0,14130,14142.5,14130,,12/13/19
0,13855,13855,13804,,12/12/19
0,13534,13535,13530,,12/11/19
0,13069,13084,13025,,12/10/19
0,13197.5,13210,13195,,12/09/19
0,13416.5,13420,13415,,12/06/19
0,13164,13170,13161.5,,12/05/19
0,13245,13246,13240,,12/04/19
0,13598.5,13600,13575,,12/03/19
0,13622.5,13625,13621.5,,12/02/19
0,13806.5,13810,13806.5,,11/29/19
0,14060,14070,14060,,11/28/19
0,14440,14445,14439,,11/27/19
0,14572,14572,14359,,11/26/19
0,14564,14566,14560,,11/25/19
0,14386.5,14400,14386.5,,11/22/19
0,14409,14410,14406.5,,11/21/19
0,14310,14311,14305,,11/20/19
0,14472.5,14475,14471.5,,11/19/19
0,14819,14819,14754,,11/18/19
0,14984,14989,14980,,11/15/19
0,15351.5,15355,15350,,11/14/19
0,15524,15530,15524,,11/13/19
0,15495,15500,15475,,11/12/19
0,15725,15740,15724,,11/11/19
0,16184.5,16190,16150,,11/08/19
0,16303.5,16305,16290,,11/07/19
0,16385,16390,16384,,11/06/19
0,16235,16240,16231.5,,11/05/19
0,16589,16591,16580,,11/04/19
0,16798,16799.5,16746.5,,11/01/19
0,16834.5,16835,16825,,10/31/19
0,16680,16680,16680,,10/30/19
0,16680,16680,16674,,10/29/19
0,16680,16680,16675,,10/28/19
0,16885,16890,16884,,10/25/19
0,16949.5,16955,16946.5,,10/24/19
0,16394.5,16395,16391.5,,10/23/19
0,16020,16021,16019,,10/22/19
0,16204,16219,16194,,10/21/19
0,16462,16463.5,16450,,10/18/19
0,16322.5,16324,16320,,10/17/19
0,16999.5,17005,16999,,10/16/19
0,16985,16985,16985,,10/15/19
0,17399.5,17582,17399,,10/14/19
0,17996,18000,17970,,10/11/19
0,17738.5,17738.5,17736.5,,10/10/19
0,17749.5,17750,17740,,10/09/19
0,17557.5,17570,17550,,10/08/19
0,17945,17946,17930,,10/07/19
0,17906,17905,17901.5,,10/04/19
0,17775,17781,17779,,10/03/19
0,17640,17670,17650,,10/02/19
0,17434,17393.5,17391.5,,10/01/19
0,17219,17566,17225,,09/30/19
0,17338.5,17409.5,17405,,09/27/19
0,17340,17365,17360,,09/26/19
0,17475,17194.5,17175,,09/25/19
0,17295,17266,17249,,09/24/19
0,17595,17760,17754,,09/23/19
0,17660,17976,17955,,09/20/19
0,17430,17261,17225,,09/19/19
0,17305,17230,17209,,09/18/19
0,17121,17125,17121,,09/17/19
0,17820,17820,17820,,09/16/19
0,17809,17820,17800,,09/13/19
0,18153,18188.5,18186.5,,09/12/19
0,17952,18326,18320,,09/11/19
0,18128,18065,18055,,09/10/19
0,18102,17895,17870,,09/09/19
0,17743,17499.5,17490,,09/06/19
0,17515,17539.5,17530,,09/05/19
0,18015,17910,17900,,09/04/19
0,18023,17950,17911.5,,09/03/19
0,18118,18625,18574,,09/02/19
0,18004,17859,17849,,08/30/19
0,16549,16350,16341.5,,08/29/19
0,16182,16025,15999,,08/28/19
0,15779,15934,15762,,08/27/19
0,15723,15755,15750,,08/23/19
0,15710,15766,15750,,08/22/19
0,15857,15755,15751.5,,08/21/19
0,15878.5,15859,15806,,08/20/19
0,15943,16025,15893,,08/19/19
0,16222,16086,16080,,08/16/19
0,16290,16000,15986.5,,08/15/19
0,15983,16050,16045,,08/14/19
0,15635,15635,15635,,08/13/19
0,15680,15634.5,15624,,08/12/19
0,15513,15620,15610,,08/09/19
0,15844,15494,15490,,08/08/19
0,14802,14739,14735,,08/07/19
0,14944,15020,15014,,08/06/19
0,14878,14860,14856.5,,08/05/19
0,14448,14530,14418.5,,08/02/19
0,14578,14290,14285,,08/01/19
0,14452,14359,14340,,07/31/19
0,14320,14205,14200,,07/30/19
0,14325,13990,13985,,07/29/19
0,14063,14060,14055,,07/26/19
0,14032,13988.5,13986.5,,07/25/19
0,14508,14475,14469,,07/24/19
0,14131,14304,14231,,07/23/19
0,14256,14320,14306.5,,07/22/19
0,14680,14450,14400,,07/19/19
0,14817,14684,14679,,07/18/19
0,14419,14229,14200,,07/17/19
0,14004,13920,13789,,07/16/19
0,13595,13461,13345,,07/15/19
0,13409.5,13205,13200,,07/12/19
0,13073,13090,13086.5,,07/11/19
0,12928,12789.5,12785,,07/10/19
0,12525,12525,12525,,07/09/19
0,12676,12525,12520,,07/08/19
0,12418,12300,12296.5,,07/05/19
0,12270,12305,12302.5,,07/04/19
0,12271.5,12190,12181.5,,07/03/19
0,12004.5,12030,12019,,07/02/19
0,12266,12360,12330,,07/01/19
0,12584,12584,12584,,06/28/19
0,12658,12664,12660,,06/27/19
0,12424,12399,12394,,06/26/19
0,12234,12210,12204,,06/25/19
0,12069.5,12065,12060,,06/24/19
0,12018.5,12135,12131.5,,06/21/19
0,12229.75,12255,12240,,06/20/19
0,12021,11881,11860,,06/19/19
0,11705,11705,11705,,06/18/19
0,11688,11750,11688,,06/17/19
0,11792,11919,11890,,06/14/19
0,11762,11920,11916.5,,06/13/19
0,11757,11760,11740,,06/12/19
0,11807,11825,11821.5,,06/11/19
0,11580,11580,11580,,06/10/19
0,11542,11579,11574,,06/07/19
0,11594,11710,11705,,06/06/19
0,11653,11765,11749,,06/05/19
0,11757,11800,11795,,06/04/19
0,11820,11860,11856.5,,06/03/19
0,11971.5,12045,12036.5,,05/31/19
0,12139.5,11979,11975,,05/30/19
0,12015,12039,12034,,05/29/19
0,12099,12235,12231.5,,05/28/19
0,12347,12160,12151.5,,05/24/19
0,11892,11870,11864,,05/23/19
0,12030,12030,12030,,05/22/19
0,12068,12030,12025,,05/21/19
0,11974,11915,11911.5,,05/20/19
0,12002,12025,12020,,05/17/19
0,12196,12225,12211.5,,05/16/19
0,12158,11929,11920,,05/15/19
0,11740,11740,11740,,05/14/19
0,11759,11747,11720,,05/13/19
0,11885,11865,11860,,05/10/19
0,11965,11965,11965,,05/09/19
0,11904.5,11965,11955,,05/08/19
0,12170,12170,12170,,05/07/19
0,12136.5,12170,12165,,05/03/19
0,12075,12125,12122.5,,05/02/19
0,12100,12135,12126.5,,05/01/19
0,12131.5,12360,12355,,04/30/19
0,12333,12335,12325,,04/29/19
0,12270,12270,12270,,04/26/19
0,12251.5,12270,12249,,04/25/19
0,12326.5,12340,12336.5,,04/24/19
0,12308,12491,12480,,04/23/19
0,12588,12629.5,12620,,04/18/19
0,12813,13050,12946.5,,04/17/19
0,12976,12976,12976,,04/16/19
0,12907.5,12854,12849,,04/15/19
0,12941.25,12946,12935,,04/12/19
0,12892.5,13020,13014,,04/11/19
0,13136.5,13119,13110,,04/10/19
0,13114,13165,13159,,04/09/19
0,13100.5,13150,13144,,04/08/19
0,12987,13091,13084,,04/05/19
0,13081.5,13045,13040,,04/04/19
0,13244,13200,13189,,04/03/19
0,13057.5,13020,13016.5,,04/02/19
0,13021,13155,13150,,04/01/19
0,12896.5,13015,13005,,03/29/19
0,12795.5,12780,12775,,03/28/19
0,12976.5,13006,13004,,03/27/19
0,12994.5,12850,12846.5,,03/26/19
0,12871,12775,12761.5,,03/25/19
0,12903,12930,12924,,03/22/19
0,12911,13145,13135,,03/21/19
0,13121,13195,13191.5,,03/20/19
0,13049,13094,13080,,03/19/19
0,12925,12925,12806.5,,03/18/19
0,12844.25,12844,12839,,03/15/19
0,12799,12930,12924,,03/14/19
0,13118,12950,12944,,03/13/19
0,13015,13150,13139,,03/12/19
0,12807.5,12989,12980,,03/11/19
0,13003.5,13039,13035,,03/08/19
0,13156,13380,13370,,03/07/19
0,13506,13610,13600,,03/06/19
0,13574,13451,13446.5,,03/05/19
0,13171,13160,13155,,03/04/19
0,13114.5,13160,13155,,03/01/19
0,12969,13040,13030,,02/28/19
0,12971.5,12880,12860,,02/27/19
0,12877,12820,12810,,02/26/19
0,12896,12940,12936.5,,02/25/19
