Open,Close,High,Low,Volume,Date
0,2299.5,2300,2298.8,,02/14/22
0,2289,2289,2288,,02/11/22
0,2298.8,2299.15,2298,,02/10/22
0,2233,2234,2232.85,,02/09/22
0,2302.85,2302.85,2202.75,,02/08/22
0,2198.35,2199,2198.25,,02/07/22
0,2223.85,2224.3,2223.5,,02/04/22
0,2228.35,2229,2228.25,,02/03/22
0,2246,2246.15,2245,,02/02/22
0,2249.85,2250,2245,,02/01/22
0,2288.65,2289,2288.5,,01/31/22
0,2301.2,2301.2,2300,,01/28/22
0,2329.3,2329.85,2329.25,,01/27/22
0,2365.65,2365.85,2362,,01/26/22
0,2358.5,2360,2358.25,,01/25/22
0,2371,2371.25,2370,,01/24/22
0,2393.4,2352,2352.63,,01/21/22
0,2368.85,2370,2368.8,,01/20/22
0,2368.44,2368.44,2351,,01/19/22
0,2356.5,2357,2356,,01/18/22
0,2357,2358.15,2356.85,,01/17/22
0,2382,2383,2381.85,,01/14/22
0,2367,2367,2365.85,,01/13/22
0,2302,2302.2,2301.85,,01/10/22
0,2341,2341.2,2340,,01/07/22
0,2290.85,2291,2290,,01/06/22
0,2342.85,2343,2340,,01/05/22
0,2325.85,2326.15,2325,,01/04/22
0,2328.1,2328.5,2328.05,,12/31/21
0,2319,2320,2318.6,,12/30/21
0,2308.5,2310,2308.35,,12/29/21
0,2308.5,2309,2273,,12/24/21
0,2311.15,2311.25,2310.85,,12/23/21
0,2328.2,2328.3,2327.85,,12/22/21
0,2322,2322,2321.6,,12/21/21
0,2331,2331.85,2330,,12/20/21
0,2323.65,2325,2323.35,,12/17/21
0,2354,2355,2353.85,,12/16/21
0,2306.25,2307,2305,,12/15/21
0,2323.85,2324,2323.25,,12/14/21
0,2341,2341.25,2339,,12/13/21
0,2279.75,2280,2278,,12/10/21
0,2329.7,2330.5,2329,,12/09/21
0,2249.75,2250,2249.35,,12/08/21
0,2227.35,2227.85,2227.35,,12/07/21
0,2234,2240,2233.8,,12/06/21
0,2230.5,2235,2230,,12/03/21
0,2309.9,2310,2305,,12/02/21
0,2324.65,2325,2324.3,,12/01/21
0,2343.95,2344.15,2342,,11/30/21
0,2308.3,2356.85,2308.3,,11/29/21
0,2305.1,2307.9,2307,,11/26/21
0,2330.15,2330.15,2329.8,,11/25/21
0,2293.3,2320.15,2293.3,,11/24/21
0,2276.65,2277.15,2275,,11/23/21
0,2238,2238.15,2237,,11/22/21
0,2230,2230.15,2229,,11/19/21
0,2238.85,2239.15,2235,,11/18/21
0,2281.2,2281.65,2280.85,,11/17/21
0,2314.75,2348,2314.75,,11/16/21
0,2388.3,2389.15,2388.3,,11/15/21
0,2390.85,2392.15,2390.85,,11/12/21
0,2385.25,2386.15,2384.85,,11/11/21
0,2349.65,2350.15,2349,,11/10/21
0,2398.35,2399.15,2398,,11/09/21
0,2389,2390.15,2388.85,,11/08/21
0,2394.85,2395.15,2393.85,,11/05/21
0,2412.45,2412.65,2410,,11/04/21
0,2421,2422.15,2420,,11/03/21
0,2413.15,2413.65,2412.85,,11/02/21
0,2439.5,2440.15,2438.75,,11/01/21
0,2448.35,2449.15,2445,,10/29/21
0,2437.15,2438.15,2436.8,,10/28/21
0,2429,2430,2428.8,,10/27/21
0,2484,2484,2445,,10/26/21
0,2484.85,2485,2484.5,,10/25/21
0,2461.9,2461.9,2438.3,,10/22/21
0,2414.85,2415.15,2413.8,,10/21/21
0,2384.85,2420,2383.8,,10/20/21
0,2418.5,2420.15,2418.5,,10/19/21
0,2425.8,2426.65,2425,,10/18/21
0,2402,2402.15,2400.85,,10/15/21
0,2329,2330.15,2328.8,,10/14/21
0,2288,2330.15,2288,,10/13/21
0,2288.5,2289.15,2288.3,,10/12/21
0,2280.85,2281.15,2280.3,,10/11/21
0,2254.5,2255.15,2254.3,,10/08/21
0,2180.75,2181.15,2180.5,,10/07/21
0,2197,2198,2194.85,,10/06/21
0,2185.25,2192,2185,,10/05/21
0,2190,2190.15,2189.35,,10/04/21
0,2155,2155.15,2154.3,,10/01/21
0,2113.65,2114.15,2109.85,,09/30/21
0,2184.8,2186.85,2184.8,,09/29/21
0,2204.3,2205.15,2201,,09/28/21
0,2183.65,2184.15,2183,,09/27/21
0,2158.5,2158.65,2158,,09/24/21
0,2138.3,2139.15,2138.3,,09/23/21
0,2137.65,2138.15,2137.35,,09/22/21
0,2169.5,2170.15,2168.85,,09/21/21
0,2169.65,2174.5,2164.85,,09/20/21
0,2213.35,2214.15,2213.35,,09/17/21
0,2247.5,2247.5,2246.85,,09/16/21
0,2234.05,2234.75,2233.85,,09/15/21
0,2271.3,2272,2271.3,,09/14/21
0,2298.85,2299,2298.5,,09/13/21
0,2368,2369,2367,,09/10/21
0,2324,2324.15,2323.6,,09/09/21
0,2339.85,2340.15,2338.85,,09/08/21
0,2347.65,2348.15,2337,,09/07/21
0,2373.65,2374.15,2367,,09/06/21
0,2382.85,2404.5,2382.8,,09/03/21
0,2391.5,2391.75,2391.3,,09/02/21
0,2400,2400.2,2399.8,,09/01/21
0,2385.8,2435.2,2385.8,,08/31/21
0,2459.5,2459.7,2459.3,,08/27/21
0,2433.5,2433.65,2433.3,,08/26/21
0,2479.85,2480.2,2479.8,,08/25/21
0,2451.5,2451.65,2451.35,,08/24/21
0,2462.1,2473.7,2462.1,,08/23/21
0,2447.65,2467.65,2447.65,,08/20/21
0,2491,2491,2490.85,,08/19/21
0,2504,2504.25,2503.85,,08/18/21
0,2427.85,2428.2,2427.8,,08/17/21
0,2419.5,2419.7,2419.35,,08/16/21
0,2448.5,2448.65,2448.3,,08/13/21
0,2390,2390.2,2389.85,,08/12/21
0,2350.5,2350.5,2350.3,,08/11/21
0,2319,2319.25,2318.8,,08/10/21
0,2295.5,2295.75,2295.3,,08/09/21
0,2362,2362.15,2361.8,,08/06/21
0,2440.85,2441.25,2440.85,,08/05/21
0,2469,2469.2,2468.8,,08/04/21
0,2435,2435.15,2434.8,,08/03/21
0,2445.35,2445.7,2445.35,,08/02/21
0,2423.8,2424.25,2423.8,,07/30/21
0,2396,2396,2395.8,,07/29/21
0,2369.7,2369.7,2369.3,,07/28/21
0,2384.8,2385.25,2384.8,,07/27/21
0,2424.5,2424.7,2424.3,,07/26/21
0,2416,2416.25,2415.8,,07/23/21
0,2386.5,2386.75,2386.35,,07/22/21
0,2341.5,2341.75,2341.3,,07/21/21
0,2320,2320.2,2319.85,,07/20/21
0,2278.5,2278.75,2278.3,,07/19/21
0,2326.5,2326.75,2326.35,,07/16/21
0,2310,2310.2,2309.8,,07/15/21
0,2301,2301.25,2300.8,,07/14/21
0,2302.5,2302.7,2302.3,,07/13/21
0,2315,2315.25,2314.85,,07/12/21
0,2342.5,2342.7,2342.3,,07/09/21
0,2282.85,2283.2,2282.85,,07/08/21
0,2306.5,2306.7,2306.3,,07/07/21
0,2320.5,2320.65,2320.35,,07/06/21
0,2329.5,2329.5,2329.3,,07/05/21
0,2293,2293.15,2292.85,,07/02/21
0,2242,2242.2,2241.8,,07/01/21
0,2319.5,2319.75,2319.3,,06/30/21
0,2315.35,2315.7,2315.3,,06/29/21
0,2230.5,2230.7,2230.35,,06/28/21
0,2217.5,2217.7,2217.35,,06/25/21
0,2198.5,2198.7,2198.35,,06/24/21
0,2175.5,2175.7,2175.35,,06/23/21
0,2165.5,2165.75,2165.35,,06/22/21
0,2163,2163.2,2162.85,,06/21/21
0,2130.5,2130.7,2113,,06/18/21
0,2144.5,2144.75,2144.35,,06/17/21
0,2161,2161.25,2160.85,,06/16/21
0,2167.5,2167.7,2167.35,,06/15/21
0,2186,2186.2,2185.75,,06/14/21
0,2197.75,2198.25,2197.75,,06/11/21
0,2168.35,2168.7,2168.35,,06/10/21
0,2183,2183.2,2182.85,,06/09/21
0,2146,2146.2,2145.85,,06/08/21
0,2144.61,2144.61,2138.35,,06/07/21
0,2147.5,2147.75,2147.35,,06/04/21
0,2193.5,2193.7,2193.35,,06/03/21
0,2228.65,2228.7,2228.35,,06/02/21
0,2179,2179.2,2178.85,,06/01/21
0,2208.2,2208.2,2207.8,,05/28/21
0,2208.9,2208.9,2182.35,,05/27/21
0,2176,2176.2,2175.85,,05/26/21
0,2139,2139.2,2138.85,,05/25/21
0,2143.5,2143.7,2143.35,,05/24/21
0,2223.5,2223.7,2223.3,,05/21/21
0,2223.65,2223.65,2202.35,,05/20/21
0,2202,2202.2,2201.8,,05/19/21
0,2220.8,2220.8,2213.25,,05/18/21
0,2189.45,2189.45,2181.3,,05/17/21
0,2148.5,2148.7,2148.35,,05/14/21
0,2116.15,2116.2,2115.85,,05/13/21
0,2203.5,2203.7,2203.35,,05/12/21
0,2218.2,2218.2,2217.8,,05/11/21
0,2228.5,2228.7,2228.3,,05/10/21
0,2218,2218.2,2217.8,,05/07/21
0,2177,2177.2,2176.8,,05/06/21
0,2186.15,2186.2,2185.85,,05/05/21
0,2165.15,2165.2,2164.8,,05/04/21
0,2117,2117,2116.8,,04/30/21
0,2097.35,2097.65,2097.3,,04/29/21
0,2076,2076,2075.8,,04/28/21
0,2050.85,2051.15,2050.8,,04/27/21
0,2054,2054.2,2053.8,,04/26/21
0,2036.35,2036.35,2020.8,,04/23/21
0,2017.5,2017.65,2017.3,,04/22/21
0,1982,1982.2,1981.8,,04/21/21
0,2006.85,2026.15,2006.85,,04/20/21
0,2025,2025.15,2024.8,,04/19/21
0,2032.85,2033.15,2032.75,,04/16/21
0,1984.5,1984.65,1984.25,,04/15/21
0,1967.85,1968,1967.8,,04/14/21
0,1959.5,1959.65,1959.3,,04/13/21
0,1948.5,1948.65,1948.3,,04/12/21
0,1958,1958.2,1957.8,,04/09/21
0,1969,1969.2,1968.8,,04/08/21
0,1947.5,1947.65,1947.3,,04/06/21
